,user,dish_ordered,day,time,veg,place
30261,user_731,sponge cake,tue,lunch,yes,office
30262,user_367,almond flakes,tue,dinner,yes,home
30263,user_473,roast beef sandwich,sat,breakfast,no,home
30264,user_987,masala idli,thur,breakfast,yes,home
30265,user_794,brownie bomb,fri,lunch,yes,home
30266,user_1,mud crab ravioli,thur,lunch,yes,office
30267,user_727,veg dosa,wed,lunch,yes,office
30268,user_250,egg bhurji,sun,dinner,yes,home
30269,user_259,beef curry,fri,lunch,no,office
30270,user_428,peri peri chicken salad,sat,breakfast,no,home
30271,user_435,whole wheat pita,sat,dinner,yes,home
30272,user_936,mutton kanti,sat,breakfast,no,home
30273,user_719,tabasco pizza,tue,lunch,yes,office
30274,user_593,tawa mutton,tue,dinner,no,office
30275,user_363,mutton roganjosh,sat,lunch,no,office
30276,user_138,sponge cake,thur,dinner,yes,office
30277,user_886,veg samosa,tue,dinner,yes,office
30278,user_74,beef momo,mon,lunch,no,home
30279,user_175,hunan chicken,thur,lunch,no,office
30280,user_778,paneer 65,fri,lunch,yes,home
30281,user_926,pork curry,fri,lunch,no,home
30282,user_382,chicken lasagne,tue,lunch,no,home
30283,user_534,mexican samosa,mon,dinner,yes,home
30284,user_92,potato momos,wed,dinner,yes,home
30285,user_668,rajma,mon,lunch,yes,office
30286,user_70,bhel puri,mon,breakfast,yes,home
30287,user_287,chicken samosa,fri,dinner,no,office
30288,user_363,martini,sat,lunch,yes,office
30289,user_307,herbed potato wedges,wed,dinner,yes,home
30290,user_191,medu vada,thur,lunch,yes,home
30291,user_639,chicken malabari,mon,breakfast,no,office
30292,user_663,mint raita,sat,dinner,yes,home
30293,user_38,khichda,fri,lunch,yes,office
30294,user_811,salmon,fri,lunch,yes,home
30295,user_926,haleem,wed,breakfast,yes,office
30296,user_256,veg tandoori momos,mon,dinner,yes,home
30297,user_919,rajasthani thali,mon,dinner,yes,office
30298,user_367,patata bravas,wed,lunch,yes,office
30299,user_651,gadwal kodi pulao,thur,breakfast,yes,home
30300,user_435,martini,sun,dinner,yes,home
30301,user_138,tiramisu cake,thur,lunch,yes,home
30302,user_335,shakshouka,mon,breakfast,yes,office
30303,user_47,chilli cheese fries,thur,dinner,yes,office
30304,user_465,virgin mojito,sun,breakfast,yes,home
30305,user_576,nawabi pizza,mon,dinner,yes,home
30306,user_727,tibetan momos,sat,breakfast,yes,office
30307,user_966,beef pho,mon,breakfast,no,home
30308,user_534,bbq,tue,lunch,yes,office
30309,user_985,andhra chilli chicken,fri,dinner,no,office
30310,user_901,dabeli,sun,lunch,yes,home
30311,user_363,meat balls,wed,dinner,yes,office
30312,user_987,chicken lasagne,fri,breakfast,no,office
30313,user_845,balti gosht,thur,dinner,yes,office
30314,user_657,italian icecream,sun,breakfast,yes,office
30315,user_399,bbq,thur,lunch,yes,home
30316,user_74,mla dosa,sat,dinner,yes,office
30317,user_731,benne khali dosa,sat,breakfast,yes,office
30318,user_760,scallops,wed,breakfast,yes,home
30319,user_175,fish cutlet,wed,lunch,no,home
30320,user_339,hyderabadi chicken,sun,dinner,no,home
30321,user_259,bbq pizza,wed,breakfast,yes,home
30322,user_399,shahi tukda,thur,lunch,yes,office
30323,user_191,anjal masala fry,sat,dinner,yes,home
30324,user_562,ghee jalebi,sun,breakfast,yes,home
30325,user_548,grilled chicken wrap,tue,dinner,no,office
30326,user_78,chicken quiche,sat,breakfast,no,office
30327,user_256,chicken whopper burger,fri,lunch,no,home
30328,user_744,mutton keema balls,sat,lunch,no,home
30329,user_651,adrak ke panje,sun,breakfast,yes,office
30330,user_472,meat eater pizza,sun,breakfast,yes,office
30331,user_470,calamari,wed,lunch,yes,home
30332,user_402,cup cake,wed,lunch,yes,office
30333,user_250,aloo tikki chat,sat,breakfast,yes,office
30334,user_548,brownie fudge,sat,lunch,yes,office
30335,user_373,hot pot,tue,lunch,yes,home
30336,user_99,apple cider,wed,lunch,yes,office
30337,user_576,mango ice cream,tue,breakfast,yes,home
30338,user_386,miso salad,thur,dinner,yes,office
30339,user_30,latte,fri,breakfast,yes,home
30340,user_335,egg salad,sat,breakfast,yes,office
30341,user_727,kala jamun,tue,breakfast,yes,home
30342,user_30,chicken majestic,thur,lunch,no,office
30343,user_657,sea food platter,fri,lunch,yes,office
30344,user_377,maharaja mac,fri,lunch,yes,office
30345,user_811,bonda,tue,lunch,yes,home
30346,user_966,garlic naan,fri,lunch,yes,office
30347,user_594,chilli ramen,thur,dinner,yes,office
30348,user_161,pool table,thur,dinner,yes,office
30349,user_727,reshmi kebab,mon,lunch,yes,home
30350,user_953,lager,thur,lunch,yes,home
30351,user_38,dal tadka,mon,breakfast,yes,home
30352,user_199,meat curry,fri,dinner,yes,office
30353,user_680,mango cake,sat,breakfast,yes,office
30354,user_936,caramel eclair,mon,lunch,yes,office
30355,user_919,kanda bhajiya,sat,dinner,yes,home
30356,user_351,macaroon,tue,lunch,yes,home
30357,user_256,aloo patty,sun,breakfast,yes,office
30358,user_833,lemon soda,fri,lunch,yes,home
30359,user_465,ilish,wed,breakfast,yes,home
30360,user_794,anjal masala fry,mon,dinner,yes,home
30361,user_304,chicken garlic noodle,thur,dinner,no,home
30362,user_427,chicken varuval,sat,lunch,no,office
30363,user_256,stuffed garlic bread,mon,lunch,yes,office
30364,user_367,egg roast,thur,breakfast,yes,home
30365,user_833,chicken bucket,fri,dinner,no,home
30366,user_651,thalassery chicken curry,thur,lunch,no,home
30367,user_576,crispy pork,wed,lunch,no,office
30368,user_833,dal maharaja,mon,breakfast,yes,home
30369,user_819,hummus platter,wed,breakfast,yes,home
30370,user_99,masala prawn,mon,lunch,no,office
30371,user_382,banana walnut,tue,lunch,yes,office
30372,user_472,paneer malai kofta,sat,dinner,yes,office
30373,user_373,podi idli,thur,dinner,yes,office
30374,user_916,yakisoba,sun,lunch,yes,home
30375,user_399,haleem,mon,dinner,yes,home
30376,user_791,virgin mojito,mon,lunch,yes,office
30377,user_138,fry momos,sat,breakfast,yes,home
30378,user_307,chilli cheese garlic bread,thur,dinner,yes,home
30379,user_663,honey chilli wings,thur,lunch,yes,office
30380,user_83,tender coconut ice cream,thur,lunch,yes,office
30381,user_473,choco truffle,tue,lunch,yes,home
30382,user_363,spicy paneer,fri,dinner,yes,office
30383,user_320,crab cake,tue,breakfast,yes,office
30384,user_399,blueberry pancakes,mon,dinner,yes,office
30385,user_175,shanghai chicken,thur,breakfast,no,office
30386,user_83,calcutta paan,mon,lunch,yes,home
30387,user_213,biryani box,wed,breakfast,yes,office
30388,user_992,rara meat,sat,breakfast,yes,office
30389,user_402,egg chilli,mon,lunch,yes,office
30390,user_161,soya chaap tikka,tue,dinner,yes,office
30391,user_926,mughlai chicken,fri,breakfast,no,office
30392,user_744,jal-jeera,sun,breakfast,yes,home
30393,user_367,pizza crispy crunch,mon,breakfast,yes,home
30394,user_783,kodi pulao,sat,dinner,yes,office
30395,user_335,lime pie,fri,breakfast,yes,home
30396,user_136,reshmi kebab,mon,breakfast,yes,home
30397,user_47,pita bread,tue,breakfast,yes,home
30398,user_377,mushroom biryani,tue,breakfast,yes,home
30399,user_506,mutton samosa,fri,breakfast,no,office
30400,user_668,penne alfredo,sat,dinner,yes,office
30401,user_562,anjal fry,mon,lunch,yes,home
30402,user_196,nizami biryani,wed,breakfast,yes,home
30403,user_992,spinach pasta,wed,breakfast,yes,office
30404,user_84,pepper prawns,wed,breakfast,no,office
30405,user_175,kaaram biryani,sat,lunch,yes,home
30406,user_196,farm pizza,thur,dinner,yes,office
30407,user_576,soan papdi,fri,breakfast,yes,office
30408,user_465,baconator burger,wed,lunch,yes,home
30409,user_161,choco lash,thur,dinner,yes,office
30410,user_657,thalassery biryani,thur,breakfast,yes,office
30411,user_70,cajun fries,tue,lunch,yes,office
30412,user_6,chicken gyoza,thur,breakfast,no,office
30413,user_657,chicken pasta,wed,breakfast,no,office
30414,user_304,palak dosa,fri,dinner,yes,home
30415,user_203,mashed potato,tue,lunch,yes,office
30416,user_651,shahi paneer,tue,lunch,yes,home
30417,user_845,achari paneer,mon,dinner,yes,office
30418,user_470,cajun potato,wed,breakfast,yes,office
30419,user_363,mexican samosa,thur,dinner,yes,office
30420,user_636,fruit truffle,wed,lunch,yes,home
30421,user_210,double choco mocha,tue,breakfast,yes,office
30422,user_794,pork meat,sun,lunch,no,home
30423,user_47,honey chilli fries,thur,dinner,yes,office
30424,user_84,bento box,mon,lunch,yes,office
30425,user_657,chicken hakka noodles,tue,lunch,no,office
30426,user_534,virgin mojito,fri,lunch,yes,office
30427,user_576,gatte ki subzi,fri,dinner,yes,home
30428,user_184,paneer hyderabadi,thur,lunch,yes,office
30429,user_465,pasta barbaresca,wed,lunch,yes,office
30430,user_367,apple tart,tue,breakfast,yes,home
30431,user_351,hariyali kebab,tue,dinner,yes,office
30432,user_534,cinnamon roll,fri,dinner,yes,home
30433,user_639,bonda,sat,lunch,yes,office
30434,user_783,mutton varuval,tue,breakfast,no,office
30435,user_184,malabar fish curry,thur,lunch,no,office
30436,user_926,chicken chukka,sun,dinner,no,office
30437,user_335,chicken cheese sandwich,sun,dinner,no,office
30438,user_84,paneer angara,sat,breakfast,yes,office
30439,user_281,grand thali,sun,dinner,yes,office
30440,user_203,al faham chicken,mon,dinner,no,office
30441,user_680,afghan chicken,sun,breakfast,no,office
30442,user_593,honey chilli fries,mon,lunch,yes,home
30443,user_845,veg ball manchurian,fri,breakfast,yes,home
30444,user_435,macaroni,wed,lunch,yes,home
30445,user_919,prawn pepper fry,wed,breakfast,no,home
30446,user_680,chilli basil chicken,wed,breakfast,no,office
30447,user_390,tuna sashimi,thur,breakfast,yes,home
30448,user_435,mutton samosa,wed,breakfast,no,home
30449,user_138,veg burger,sat,lunch,yes,home
30450,user_506,jujeh kabab,fri,dinner,yes,office
30451,user_435,egg dosa,mon,dinner,yes,home
30452,user_953,creamy mushroom pasta,sat,breakfast,yes,home
30453,user_37,ilish,fri,dinner,yes,home
30454,user_175,paneer wrap,sun,breakfast,yes,home
30455,user_259,smoked pork,tue,breakfast,no,office
30456,user_744,icecream cake,tue,breakfast,yes,office
30457,user_562,crab cake,tue,breakfast,yes,office
30458,user_367,bati churma,wed,lunch,yes,home
30459,user_435,butter chicken box,sat,dinner,no,office
30460,user_942,bati churma,thur,dinner,yes,home
30461,user_74,achari chicken,wed,breakfast,no,office
30462,user_845,bhetki paturi,sat,dinner,yes,office
30463,user_465,mughlai paratha,mon,lunch,yes,home
30464,user_210,tamarind chicken,mon,breakfast,no,office
30465,user_534,sesame chicken,sun,lunch,no,office
30466,user_47,ragi mudde,wed,lunch,yes,office
30467,user_390,chilli garlic noodles,tue,breakfast,yes,home
30468,user_886,ramen,tue,dinner,yes,home
30469,user_30,chicken tikka sandwich,thur,lunch,no,home
30470,user_987,chicken pepper dry,thur,dinner,no,home
30471,user_886,lamb chops,mon,dinner,no,home
30472,user_470,vegetable moussaka,wed,breakfast,yes,home
30473,user_250,bbq platter,tue,dinner,yes,home
30474,user_985,decor,tue,dinner,yes,office
30475,user_470,kadhai mushroom,mon,breakfast,yes,office
30476,user_175,tandoori fries,thur,lunch,yes,office
30477,user_435,fish thali,sun,breakfast,no,home
30478,user_992,cheesy grilled sandwich,sun,dinner,yes,home
30479,user_731,pepper pizza,sat,breakfast,yes,office
30480,user_473,triple sundae,mon,dinner,yes,home
30481,user_30,singapore sling,mon,dinner,yes,office
30482,user_819,diced chicken,wed,lunch,no,home
30483,user_402,kothu paratha,sat,lunch,yes,office
30484,user_534,mirch ka saalan,mon,lunch,yes,office
30485,user_335,hatti samosa,sat,dinner,yes,office
30486,user_83,vada,sun,lunch,yes,office
30487,user_849,liege waffle,sun,dinner,yes,home
30488,user_651,cut fruits,mon,breakfast,yes,home
30489,user_849,punjabi chicken,mon,lunch,no,office
30490,user_778,plain paratha,tue,lunch,yes,home
30491,user_367,punjabi chicken,wed,lunch,no,home
30492,user_731,veg nachos,fri,dinner,yes,office
30493,user_783,blueberry mojito,mon,dinner,yes,home
30494,user_367,bbq buffet,fri,dinner,yes,office
30495,user_420,nutella brownie,wed,dinner,yes,home
30496,user_138,jumbo chicken roll,thur,lunch,no,home
30497,user_203,golden corn pizza,wed,breakfast,yes,office
30498,user_399,stuffed mushroom,fri,lunch,yes,home
30499,user_992,chicken majestic,wed,breakfast,no,home
30500,user_791,almond flakes,fri,dinner,yes,home
30501,user_210,rendang chicken,fri,breakfast,no,home
30502,user_373,maki roll,sun,dinner,yes,home
30503,user_335,rajma masala,sun,breakfast,yes,home
30504,user_363,chaap,sat,lunch,yes,office
30505,user_919,mutton kebab roll,fri,breakfast,no,office
30506,user_37,fiery paneer,fri,dinner,yes,office
30507,user_138,brosted chicken,wed,breakfast,no,office
30508,user_919,shahi paneer,tue,breakfast,yes,home
30509,user_250,exotic veg pizza,sat,lunch,yes,home
30510,user_138,cheese fatayer,sun,breakfast,yes,home
30511,user_37,masala idli,sun,dinner,yes,home
30512,user_953,veg bonanza pizza,tue,lunch,yes,office
30513,user_926,dragon chicken,sun,breakfast,no,home
30514,user_402,apple jalebi,tue,dinner,yes,home
30515,user_465,risotto,fri,lunch,yes,home
30516,user_37,mediterranean platter,fri,breakfast,yes,home
30517,user_390,burger samosa,wed,lunch,yes,home
30518,user_175,sweet corn pizza,fri,lunch,yes,office
30519,user_992,nizami biryani,sat,dinner,yes,home
30520,user_719,mutton varuval,thur,breakfast,no,office
30521,user_250,salted caramel ice cream,wed,breakfast,yes,home
30522,user_83,grilled eggplant,thur,dinner,yes,office
30523,user_99,punjabi chicken masala,sat,lunch,no,office
30524,user_794,dutch truffle,thur,dinner,yes,home
30525,user_65,shanmukha biryani,thur,dinner,yes,office
30526,user_668,marshmallow,thur,lunch,yes,office
30527,user_953,jalebi,sat,breakfast,yes,home
30528,user_465,maharaja burger,wed,lunch,yes,office
30529,user_250,sheermal,tue,lunch,yes,home
30530,user_386,kodi vepudu,tue,breakfast,yes,home
30531,user_833,wai wai bhel,wed,dinner,yes,home
30532,user_992,bangla kodi,wed,lunch,yes,home
30533,user_593,sourdough bread,tue,breakfast,yes,home
30534,user_953,hazelnut latte,sat,breakfast,yes,home
30535,user_304,laham mandi,thur,breakfast,yes,home
30536,user_966,dal palak,wed,dinner,yes,office
30537,user_727,mushroom biryani,thur,breakfast,yes,home
30538,user_402,gobhi pakoda,fri,breakfast,yes,home
30539,user_213,chicken penne,sat,lunch,no,office
30540,user_719,garlic naan,mon,lunch,yes,home
30541,user_427,tandoori fries,tue,lunch,yes,home
30542,user_435,ande ka funda,wed,breakfast,yes,home
30543,user_668,butter chicken roll,sat,breakfast,no,office
30544,user_791,drunken chicken,sat,lunch,no,office
30545,user_386,baked salmon,tue,dinner,yes,home
30546,user_849,sagu masala dosa,sat,dinner,yes,home
30547,user_845,stuffed garlic bread,mon,dinner,yes,office
30548,user_65,white pasta,sun,dinner,yes,office
30549,user_593,chop suey,mon,dinner,yes,home
30550,user_70,pumpkin ravioli,thur,lunch,yes,home
30551,user_250,crunchy waffles,mon,lunch,yes,home
30552,user_287,masala omelette,wed,breakfast,yes,home
30553,user_1,tender coconut pudding,wed,lunch,yes,office
30554,user_680,buffalo wings,fri,breakfast,yes,office
30555,user_307,ice cream sundae,thur,dinner,yes,office
30556,user_402,paneer lajawab,sat,breakfast,yes,office
30557,user_250,crispy honey chicken,sat,breakfast,no,home
30558,user_320,virgin sangria,mon,dinner,yes,office
30559,user_760,peri chicken,sun,breakfast,no,home
30560,user_210,mutton varuval,wed,lunch,no,home
30561,user_339,benne masala dosa,tue,dinner,yes,office
30562,user_199,choco bomb,wed,lunch,yes,home
30563,user_175,chilli momo,sat,lunch,yes,office
30564,user_985,ghee dosa,tue,dinner,yes,office
30565,user_953,mutton keema dosa,fri,dinner,no,office
30566,user_265,beef chilli,wed,dinner,no,home
30567,user_99,chaat platter,mon,breakfast,yes,office
30568,user_593,oreo pancake,sun,dinner,yes,office
30569,user_351,tabasco pizza,sun,breakfast,yes,home
30570,user_548,mix veg parantha,thur,lunch,yes,office
30571,user_335,avocado sandwich,tue,dinner,yes,home
30572,user_38,saffron kahwa,fri,lunch,yes,office
30573,user_373,fiery paneer,tue,dinner,yes,office
30574,user_196,rava idli,fri,breakfast,yes,home
30575,user_382,veg bonanza pizza,mon,lunch,yes,home
30576,user_84,thalassery dum biriyani,fri,lunch,yes,home
30577,user_199,vellarikka pattanam,thur,breakfast,yes,office
30578,user_819,aloo patty,thur,dinner,yes,office
30579,user_778,tabakh maaz,tue,breakfast,yes,office
30580,user_377,icecream cake,sat,dinner,yes,home
30581,user_668,nutella crepe,sat,lunch,yes,office
30582,user_363,oreo waffle,fri,dinner,yes,office
30583,user_399,baingan bartha,sat,breakfast,yes,home
30584,user_435,mutton masala,wed,breakfast,no,office
30585,user_99,peri peri chicken salad,mon,dinner,no,home
30586,user_287,dal tadka,wed,dinner,yes,home
30587,user_593,cosmopolitan,mon,dinner,yes,office
30588,user_38,maharaja mac,tue,lunch,yes,home
30589,user_926,mutton raan biriyani,thur,breakfast,no,home
30590,user_657,nawabi pizza,sat,breakfast,yes,home
30591,user_304,mutton pulao,thur,dinner,no,office
30592,user_465,benne masala dosa,thur,lunch,yes,office
30593,user_901,chicken slider,mon,lunch,no,home
30594,user_428,afghan chicken,wed,breakfast,no,home
30595,user_936,egg pepper fry,thur,lunch,yes,home
30596,user_351,babycorn manchurian,sat,breakfast,yes,office
30597,user_280,kshatriya kebab,fri,breakfast,yes,office
30598,user_38,crab meat,fri,breakfast,yes,office
30599,user_668,veg sandwich,tue,breakfast,yes,office
30600,user_534,chicken seekh roll,sat,breakfast,no,home
30601,user_92,pizza burger,wed,lunch,yes,home
30602,user_916,spinach corn cheese,mon,dinner,yes,home
30603,user_916,miso salad,thur,lunch,yes,office
30604,user_78,chicken tikka sub,sat,dinner,no,office
30605,user_210,rumali shawarma,mon,dinner,yes,office
30606,user_213,tandoori prawns,fri,breakfast,no,home
30607,user_399,dahi ke kabab,mon,lunch,yes,office
30608,user_919,mutton seekh kebab,mon,lunch,no,office
30609,user_651,tomato chicken,fri,lunch,no,home
30610,user_985,pepper prawns,mon,breakfast,no,office
30611,user_38,gyoza,mon,breakfast,yes,home
30612,user_766,chaat,wed,lunch,yes,home
30613,user_760,peri peri chicken salad,sat,lunch,no,office
30614,user_307,mysore masala dosa,thur,breakfast,yes,office
30615,user_760,pork curry,sun,lunch,no,home
30616,user_657,brownie,fri,dinner,yes,home
30617,user_992,cheese vada pav,sun,breakfast,yes,office
30618,user_794,mocha frappe,sun,dinner,yes,home
30619,user_548,bangla kodi,fri,lunch,yes,home
30620,user_70,falafel roll,sun,lunch,yes,office
30621,user_191,paneer wrap,fri,dinner,yes,home
30622,user_281,hazelnut frappe,wed,breakfast,yes,home
30623,user_680,samosa kachori,tue,lunch,yes,office
30624,user_203,veg ball manchurian,wed,lunch,yes,home
30625,user_99,masala lemonade,mon,breakfast,yes,home
30626,user_663,anjeer kulfi,tue,lunch,yes,office
30627,user_373,latte,mon,lunch,yes,home
30628,user_339,lager,sat,lunch,yes,home
30629,user_339,apple cake,tue,dinner,yes,office
30630,user_886,mushroom biryani,sun,lunch,yes,home
30631,user_393,chole bhature,mon,lunch,yes,office
30632,user_281,tiramisu cake,fri,breakfast,yes,office
30633,user_150,rasgulla,sat,breakfast,yes,office
30634,user_766,hazelnut latte,mon,dinner,yes,home
30635,user_915,macaroni,thur,breakfast,yes,office
30636,user_377,paneer angara,sun,dinner,yes,office
30637,user_402,shrimp donburi,tue,dinner,yes,office
30638,user_465,risotto,mon,dinner,yes,office
30639,user_339,reshmi tikka roll,sun,dinner,yes,home
30640,user_1,grilled burger,wed,dinner,yes,office
30641,user_373,amritsari kulcha,fri,breakfast,yes,home
30642,user_30,dutch truffle,sat,breakfast,yes,home
30643,user_161,basket chat,thur,lunch,yes,office
30644,user_849,banana split,wed,dinner,yes,office
30645,user_778,ginger chicken,sun,breakfast,no,office
30646,user_363,tamda rassa,mon,breakfast,yes,home
30647,user_320,sweet corn pizza,mon,breakfast,yes,office
30648,user_37,shakshouka,thur,dinner,yes,home
30649,user_987,chicken tikka sandwich,wed,lunch,no,home
30650,user_402,potato twister,wed,breakfast,yes,office
30651,user_472,afghani chaap,mon,breakfast,yes,office
30652,user_256,lime soda,fri,lunch,yes,home
30653,user_680,meishan tofu,wed,lunch,yes,home
30654,user_70,rasgulla,tue,lunch,yes,home
30655,user_427,butter chicken roll,tue,dinner,no,home
30656,user_74,mala chicken,mon,dinner,no,home
30657,user_992,sagu masala dosa,sat,dinner,yes,office
30658,user_794,prawn pizza,sun,breakfast,no,home
30659,user_636,chicken quiche,sun,lunch,no,home
30660,user_636,salmon,wed,breakfast,yes,office
30661,user_919,fish grill,thur,lunch,no,home
30662,user_901,lunch thali,fri,dinner,yes,home
30663,user_161,cheese sandwiches,sat,lunch,yes,home
30664,user_6,bamboo shoot pork,wed,lunch,no,home
30665,user_307,arabic cuisine,mon,lunch,yes,office
30666,user_901,prawn gassi,mon,dinner,no,office
30667,user_783,chaat platter,mon,dinner,yes,office
30668,user_428,apple tart,thur,breakfast,yes,office
30669,user_886,spring roll,tue,lunch,yes,home
30670,user_386,fish curry,wed,dinner,no,home
30671,user_287,rava idli,tue,lunch,yes,office
30672,user_427,mint lemonade,mon,dinner,yes,home
30673,user_390,liti chokha,mon,breakfast,yes,office
30674,user_184,puran poli,sun,lunch,yes,home
30675,user_845,burger meal,sun,lunch,yes,office
30676,user_351,maddur vada,thur,lunch,yes,home
30677,user_393,thatte idli,sat,breakfast,yes,home
30678,user_778,hazelnut frappe,fri,lunch,yes,home
30679,user_399,caramello pudding,mon,breakfast,yes,home
30680,user_953,panneer butter masala,fri,lunch,yes,office
30681,user_833,honey cake,wed,breakfast,yes,home
30682,user_351,brownie bomb,mon,dinner,yes,home
30683,user_849,hash brown,mon,breakfast,yes,home
30684,user_953,chilli cheese fries,fri,lunch,yes,home
30685,user_256,kaju katli,fri,breakfast,yes,home
30686,user_731,pool table,wed,breakfast,yes,home
30687,user_926,maddur vada,sun,dinner,yes,office
30688,user_428,cheese omelette,fri,lunch,yes,office
30689,user_377,kothu paratha,wed,breakfast,yes,office
30690,user_819,paan mojito,sat,lunch,yes,home
30691,user_926,bombay sandwich,mon,breakfast,yes,office
30692,user_351,memon mutton biryani,mon,breakfast,no,home
30693,user_819,thai crispy chicken,sat,breakfast,no,home
30694,user_594,kharabath,thur,dinner,yes,office
30695,user_663,chicken kalimirch,tue,dinner,no,home
30696,user_250,chicken keema burger,wed,lunch,no,home
30697,user_791,wings,sun,dinner,yes,home
30698,user_636,kamikaze,tue,dinner,yes,home
30699,user_663,grilled wings,sun,lunch,yes,home
30700,user_420,garlic fries,wed,lunch,yes,home
30701,user_819,chicken majestic,tue,breakfast,no,home
30702,user_399,baconator burger,fri,lunch,yes,office
30703,user_287,country feast,fri,lunch,yes,home
30704,user_668,dehati chicken,wed,lunch,no,home
30705,user_373,chicken spring rolls,wed,dinner,no,home
30706,user_936,blueberry mousse,sat,breakfast,yes,office
30707,user_791,cream cake,tue,breakfast,yes,office
30708,user_150,chicken varuval,thur,breakfast,no,home
30709,user_259,crispy fried chicken,thur,breakfast,no,office
30710,user_953,chicken quiche,thur,dinner,no,office
30711,user_150,eggless cake,sat,lunch,yes,office
30712,user_562,lobster bisque,fri,breakfast,yes,home
30713,user_199,avocado sandwich,mon,dinner,yes,home
30714,user_386,mix veg,fri,lunch,yes,office
30715,user_47,mix veg,tue,breakfast,yes,home
30716,user_639,pool table,sat,lunch,yes,office
30717,user_259,egg chilli,fri,breakfast,yes,home
30718,user_367,prawn gassi,thur,breakfast,no,home
30719,user_593,prawn dim sums,sun,dinner,no,office
30720,user_916,pepperoni,sat,lunch,yes,office
30721,user_259,quinoa salad,mon,dinner,yes,home
30722,user_339,kulfi,sat,breakfast,yes,office
30723,user_916,cod,sat,dinner,yes,office
30724,user_83,aloo patty,sun,lunch,yes,office
30725,user_987,nizami biryani,fri,dinner,yes,home
30726,user_363,benne masala dosa,sun,breakfast,yes,office
30727,user_256,lager,wed,breakfast,yes,home
30728,user_250,crispy pork,sun,lunch,no,office
30729,user_985,deluxe punjabi thali,mon,lunch,yes,home
30730,user_987,palak chaat,fri,dinner,yes,office
30731,user_470,choco almond,fri,lunch,yes,office
30732,user_84,grilled burger,mon,lunch,yes,office
30733,user_428,gong bao chicken,tue,breakfast,no,office
30734,user_256,fish curry,sat,breakfast,no,office
30735,user_778,rajma masala,wed,dinner,yes,home
30736,user_99,shaadi ki biryani,sun,dinner,yes,office
30737,user_363,wings,fri,lunch,yes,home
30738,user_138,patthar ka gosht,sat,dinner,yes,home
30739,user_919,lychee sundae,mon,dinner,yes,home
30740,user_936,mushroom momo,sat,lunch,yes,home
30741,user_473,cheese manakeesh,sun,dinner,yes,office
30742,user_470,paneer 65,fri,dinner,yes,office
30743,user_65,maharaja mac,fri,breakfast,yes,home
30744,user_833,calamari,thur,dinner,yes,office
30745,user_915,chicken tikka roll,sun,breakfast,no,home
30746,user_680,veg cheese burger,wed,dinner,yes,office
30747,user_435,baklava ice cream,mon,dinner,yes,home
30748,user_320,gongura chicken,tue,breakfast,no,office
30749,user_791,hariyali kebab,sun,dinner,yes,home
30750,user_985,alpham chicken,fri,lunch,no,office
30751,user_367,meishan tofu,fri,breakfast,yes,office
30752,user_849,pork meat,sun,dinner,no,office
30753,user_576,prawn dim sums,fri,dinner,no,office
30754,user_30,cod,mon,lunch,yes,home
30755,user_472,lime mojito,mon,dinner,yes,office
30756,user_636,falafel roll,tue,dinner,yes,home
30757,user_265,tandoori murgh masala,fri,dinner,yes,home
30758,user_936,aloo gobhi masala,mon,dinner,yes,home
30759,user_52,pasta barbaresca,wed,lunch,yes,office
30760,user_663,reshmi tikka roll,wed,lunch,yes,office
30761,user_199,rolls,sun,lunch,yes,office
30762,user_668,kashmiri pulao,tue,breakfast,yes,home
30763,user_473,deluxe punjabi thali,fri,lunch,yes,home
30764,user_399,grilled chicken wrap,tue,lunch,no,home
30765,user_651,jalebi,mon,dinner,yes,office
30766,user_901,pesto pasta,wed,dinner,yes,home
30767,user_548,apple cider,sun,lunch,yes,home
30768,user_351,kadhi,fri,breakfast,yes,home
30769,user_470,dhokar dalna,sat,dinner,yes,office
30770,user_399,ghee roast paneer,mon,breakfast,yes,office
30771,user_719,coke float,wed,breakfast,yes,home
30772,user_339,crispy honey chilli chicken,fri,breakfast,no,office
30773,user_184,garlic kheer,sun,lunch,yes,home
30774,user_470,nutella pizza,thur,dinner,yes,home
30775,user_819,panneer butter masala,tue,lunch,yes,office
30776,user_37,samosa chat,mon,lunch,yes,office
30777,user_70,dhania chicken,sat,dinner,no,office
30778,user_213,kadhai murgh,tue,breakfast,yes,office
30779,user_199,pork momo,thur,dinner,no,home
30780,user_52,mutton liver fry,wed,breakfast,no,office
30781,user_287,burger samosa,tue,breakfast,yes,office
30782,user_534,veg burger,wed,dinner,yes,office
30783,user_210,avocado sandwich,fri,breakfast,yes,home
30784,user_259,ratatouille,tue,dinner,yes,office
30785,user_199,masala poha,thur,breakfast,yes,home
30786,user_926,choco mocha,wed,dinner,yes,office
30787,user_766,tempura,wed,breakfast,yes,office
30788,user_987,popcorn,mon,dinner,yes,office
30789,user_78,exotic garlic bread,fri,lunch,yes,home
30790,user_351,sweet corn pizza,mon,lunch,yes,home
30791,user_175,malai korma,mon,lunch,yes,office
30792,user_70,chilli cheese garlic bread,thur,lunch,yes,office
30793,user_196,paya,tue,lunch,yes,home
30794,user_470,masala poha,mon,dinner,yes,home
30795,user_6,italian wonder,fri,breakfast,yes,home
30796,user_386,espresso,wed,breakfast,yes,office
30797,user_719,banana crepes,thur,dinner,yes,home
30798,user_196,chaai,tue,dinner,yes,office
