,user,dish_ordered,day,time,veg,place
4052,user_15,warqi parantha,mon,dinner,yes,home
4053,user_66,pepperoni pizza,thur,breakfast,yes,office
4054,user_6,mochar ghonto,sat,lunch,yes,home
4055,user_19,dehati chicken,fri,dinner,no,office
4056,user_50,chicken egg roll,sat,lunch,no,office
4057,user_19,diced chicken,mon,dinner,no,office
4058,user_94,whopper burger,wed,dinner,yes,home
4059,user_96,thick milkshake,mon,breakfast,yes,office
4060,user_2,egg bhurji,fri,dinner,yes,home
4061,user_74,dahi bhindi,fri,lunch,yes,home
4062,user_3,chocolate popcorn,fri,lunch,yes,office
4063,user_74,masala pav bhaji,thur,breakfast,yes,office
4064,user_24,churma,sun,lunch,yes,office
4065,user_94,oreo shake,sat,lunch,yes,home
4066,user_8,butter tea,fri,dinner,yes,office
4067,user_4,soup dumplings,wed,breakfast,yes,office
4068,user_93,mutton curry,tue,lunch,no,home
4069,user_12,chai,fri,dinner,yes,home
4070,user_98,beijing chicken,sun,lunch,no,office
4071,user_31,buttermilk,wed,lunch,yes,home
4072,user_43,cheese masala dosa,fri,lunch,yes,home
4073,user_8,choux pastry,wed,dinner,yes,office
4074,user_66,chocolate chocochip,thur,dinner,yes,office
4075,user_16,egg manchurian,sun,lunch,yes,office
4076,user_72,apple crumble,thur,breakfast,yes,home
4077,user_27,kola urundai,tue,dinner,yes,office
4078,user_24,cafe mocha,sun,lunch,yes,home
4079,user_89,egg manchurian,sat,dinner,yes,office
4080,user_49,podi dosa,wed,lunch,yes,office
4081,user_19,american cheese burger,fri,lunch,yes,home
4082,user_78,malabari paratha,wed,lunch,yes,office
4083,user_38,pork curry,fri,lunch,no,office
4084,user_54,crepe,mon,breakfast,yes,office
4085,user_7,cheese fatayer,wed,lunch,yes,office
4086,user_9,dhania chicken,sat,lunch,no,home
4087,user_93,bati churma,wed,lunch,yes,home
4088,user_78,sooji halwa,fri,dinner,yes,office
4089,user_97,peri peri chicken pizza,sun,lunch,no,office
4090,user_70,bruschetta bites,sun,breakfast,yes,home
4091,user_77,triple choco chip,sat,lunch,yes,office
4092,user_49,red velvet brownie,thur,dinner,yes,office
4093,user_98,masala poha,sun,dinner,yes,home
4094,user_87,chicken 65,fri,breakfast,no,home
4095,user_43,mutton steak,fri,lunch,no,home
4096,user_41,mustard fish curry,mon,lunch,no,home
4097,user_62,steak,wed,lunch,yes,home
4098,user_28,paneer angara,wed,lunch,yes,office
4099,user_29,shawarma roll,tue,dinner,yes,office
4100,user_97,mushroom dumpling,thur,lunch,yes,home
4101,user_68,coffee craze,tue,lunch,yes,office
4102,user_19,zaraja paratha,thur,breakfast,yes,office
4103,user_9,jumbo vada pavs,fri,lunch,yes,office
4104,user_76,benne masala dosa,sat,lunch,yes,home
4105,user_92,tiranga paratha,mon,dinner,yes,office
4106,user_80,ginger chai,sun,breakfast,yes,home
4107,user_60,shawarma,thur,lunch,yes,office
4108,user_3,beef momo,tue,breakfast,yes,home
4109,user_21,cod,fri,lunch,yes,home
4110,user_48,pork pepper fry,sat,lunch,no,home
4111,user_86,mango tango,tue,lunch,yes,office
4112,user_92,potato twister,wed,breakfast,yes,home
4113,user_80,bhel puri,sun,breakfast,yes,office
4114,user_52,bheja fry,tue,lunch,yes,home
4115,user_6,prawn,fri,dinner,yes,office
4116,user_23,punjabi lassi,thur,breakfast,yes,office
4117,user_59,cosmopolitan,fri,dinner,yes,home
4118,user_2,squid rings,mon,breakfast,yes,home
4119,user_18,cheese roll,mon,breakfast,yes,office
4120,user_50,crispy prawns,mon,dinner,yes,home
4121,user_61,paneer thali,sun,breakfast,yes,home
4122,user_56,mutton chops,thur,lunch,no,office
4123,user_13,kulfi,wed,breakfast,yes,home
4124,user_68,melted chocolate,tue,dinner,yes,home
4125,user_31,cinnamon roll,fri,lunch,yes,home
4126,user_51,pizza burger,wed,breakfast,yes,office
4127,user_93,potato pops,sat,lunch,yes,office
4128,user_92,murgh kalimirch,thur,lunch,yes,office
4129,user_48,grilled chicken burger,wed,dinner,no,office
4130,user_81,murgh platter,tue,dinner,yes,home
4131,user_35,coconut ice cream,mon,dinner,yes,home
4132,user_76,sake,sat,breakfast,yes,home
4133,user_52,idli chutney,fri,lunch,yes,home
4134,user_44,pesarattu upma,thur,breakfast,yes,home
4135,user_17,fried momo,mon,lunch,yes,home
4136,user_39,hyderabadi biryani,tue,breakfast,yes,office
4137,user_25,medu dosa,thur,lunch,yes,home
4138,user_82,coffee toffee,fri,breakfast,yes,home
4139,user_36,burmese khao suey,sun,dinner,yes,office
4140,user_72,khichda,tue,dinner,yes,home
4141,user_38,stuffed chicken breast,wed,breakfast,no,office
4142,user_61,margarita,mon,breakfast,yes,office
4143,user_93,chicken jumbo burger,fri,dinner,no,home
4144,user_89,jeera rice,wed,dinner,yes,office
4145,user_31,milky way,sat,lunch,yes,office
4146,user_31,veg ball manchurian,sat,dinner,yes,home
4147,user_66,rendang chicken,mon,breakfast,no,home
4148,user_73,aloo sandwich,sat,breakfast,yes,home
4149,user_99,chicken rice,sun,dinner,no,office
4150,user_88,okra,wed,breakfast,yes,home
4151,user_20,miso salad,sat,breakfast,yes,office
4152,user_70,chocochip cake,mon,dinner,yes,home
4153,user_14,frittata,fri,dinner,yes,home
4154,user_76,chicken fries,tue,lunch,no,home
4155,user_77,vegetable stew,tue,dinner,yes,home
4156,user_15,custard apple,wed,lunch,yes,home
4157,user_64,cold coffee,sat,dinner,yes,home
4158,user_48,aloo tikki chole,thur,breakfast,yes,office
4159,user_38,masala lemonade,wed,breakfast,yes,home
4160,user_52,dum gosht,thur,lunch,yes,home
4161,user_88,fried fish,fri,breakfast,no,office
4162,user_11,swiss roll,sun,lunch,yes,home
4163,user_47,chicken bucket,sun,dinner,no,office
4164,user_82,shotgun chicken,thur,lunch,no,office
4165,user_30,andhra chicken curry,wed,dinner,no,home
4166,user_31,roasted almonds,thur,breakfast,yes,home
4167,user_69,veg sandwich,sun,breakfast,yes,office
4168,user_20,spicy chicken wings,sun,breakfast,no,office
4169,user_0,mutton steak,wed,dinner,no,office
4170,user_67,cheese maggi,mon,dinner,yes,office
4171,user_95,mutton kebab,tue,lunch,no,office
4172,user_69,cinnamon tea,tue,dinner,yes,home
4173,user_76,mushroom dosa,thur,dinner,yes,home
4174,user_22,drunken beef,sat,lunch,yes,office
4175,user_14,butter fish,tue,lunch,no,home
4176,user_17,karimeen fry,sat,dinner,yes,home
4177,user_80,prawn pizza,thur,breakfast,yes,home
4178,user_51,chicken boneless biryani,tue,lunch,no,office
4179,user_87,pepperoni,tue,breakfast,yes,home
4180,user_23,oregano chicken,tue,breakfast,no,home
4181,user_82,coconut pudding,fri,breakfast,yes,office
4182,user_42,espresso,tue,dinner,yes,home
4183,user_45,gooey chocolate cake,sat,lunch,yes,office
4184,user_1,tender coconut kulfi,sat,lunch,yes,home
4185,user_50,potato cheese ball,mon,lunch,yes,office
4186,user_18,crispy babycorn,fri,breakfast,yes,home
4187,user_70,tai pai chicken,sat,dinner,no,office
4188,user_47,alur dom,wed,breakfast,yes,office
4189,user_82,churma,mon,breakfast,yes,home
4190,user_22,hakka noodles,mon,breakfast,yes,office
4191,user_11,gujarati thali,fri,lunch,yes,office
4192,user_6,fish tikka,mon,lunch,no,home
4193,user_44,luchi,mon,breakfast,yes,home
4194,user_67,tangdi chicken,mon,breakfast,no,home
4195,user_2,rajasthani thali,sat,dinner,yes,office
4196,user_78,mexican fries,wed,breakfast,yes,home
4197,user_56,thread chicken,sat,lunch,no,home
4198,user_96,bati churma,thur,dinner,yes,home
4199,user_52,basil chicken,wed,lunch,no,office
4200,user_0,roast chicken sub,mon,breakfast,no,home
4201,user_71,cheesy fries,sun,breakfast,yes,office
4202,user_19,tandoori platter,tue,dinner,yes,home
4203,user_76,tamatar ka shorba,mon,lunch,yes,home
4204,user_2,chocolate drink,thur,breakfast,yes,office
4205,user_2,peri peri prawn,sat,lunch,yes,office
4206,user_19,pork chops,wed,lunch,no,home
4207,user_15,golden fried prawns,fri,dinner,yes,office
4208,user_44,sweet corn veg soup,mon,dinner,yes,home
4209,user_43,hush puppies,sat,breakfast,yes,office
4210,user_81,basil rice,mon,breakfast,yes,home
4211,user_36,thick milkshake,sun,breakfast,yes,home
4212,user_40,mutton keema,sat,lunch,no,home
4213,user_83,murgh lababdar,thur,breakfast,yes,home
4214,user_91,strawberry sundae,mon,breakfast,yes,home
4215,user_61,chicken drumsticks,wed,dinner,no,home
4216,user_31,chicken mayo,tue,dinner,no,home
4217,user_0,mango ice cream,sat,dinner,yes,home
4218,user_33,gelato ice cream,thur,breakfast,yes,home
4219,user_64,gobhi pakoda,tue,lunch,yes,office
4220,user_56,cheesy garlic bread,mon,lunch,yes,home
4221,user_23,fruit tart,sun,lunch,yes,office
4222,user_32,dragon chicken,mon,lunch,no,home
4223,user_50,puttu biryani,sun,breakfast,yes,home
4224,user_72,murgh angara,mon,lunch,yes,home
4225,user_67,peri peri chicken salad,mon,breakfast,no,home
4226,user_0,grilled mushrooms,thur,breakfast,yes,home
4227,user_79,egg pepper fry,wed,breakfast,yes,office
4228,user_23,spicy shawarma,tue,dinner,yes,home
4229,user_96,jalebi rabri,thur,breakfast,yes,office
4230,user_33,pork pepper fry,wed,lunch,no,office
4231,user_0,chicken ham,wed,breakfast,no,office
4232,user_62,pane pizza,sun,breakfast,yes,office
4233,user_41,thukpa soup,mon,breakfast,yes,office
4234,user_85,kashmiri pulao,tue,lunch,yes,office
4235,user_21,sweet lime,wed,dinner,yes,office
4236,user_57,sake,sat,lunch,yes,home
4237,user_81,asparagus soup,mon,breakfast,yes,home
4238,user_92,crispy honey chicken,mon,breakfast,no,office
4239,user_39,churma,tue,dinner,yes,office
4240,user_35,fruit ice cream,sat,dinner,yes,office
4241,user_16,crispy chilli potatoes,tue,breakfast,yes,home
4242,user_86,mutton baida roti,wed,dinner,no,home
4243,user_73,veg tandoori momos,tue,breakfast,yes,office
4244,user_70,mackerel fry,thur,breakfast,yes,office
4245,user_1,veg manchow soup,thur,breakfast,yes,office
4246,user_40,chicken hotdog,wed,breakfast,no,office
4247,user_56,ghee roast masala dosa,fri,dinner,yes,office
4248,user_34,indian sweets,sat,lunch,yes,home
4249,user_6,chicken keema burger,tue,dinner,no,home
4250,user_57,sausage roll,mon,dinner,yes,home
4251,user_79,wood fire pizza,wed,lunch,yes,home
4252,user_17,crispy prawns,fri,lunch,yes,office
4253,user_54,chicken gimbap,fri,lunch,no,home
4254,user_36,wasabi prawns,thur,lunch,yes,home
4255,user_34,bajji,sun,dinner,yes,home
4256,user_2,pancakes,wed,breakfast,yes,office
4257,user_84,sikandari raan,fri,lunch,yes,office
4258,user_67,churros,wed,lunch,yes,home
4259,user_49,strawberry smoothie,mon,lunch,yes,office
4260,user_29,pita pizza,wed,breakfast,yes,home
4261,user_58,mango phirni,mon,lunch,yes,home
4262,user_31,ice-cream shake,wed,breakfast,yes,office
4263,user_66,masala chai,mon,lunch,yes,office
4264,user_68,tibetan momos,sun,dinner,yes,office
4265,user_77,chocolate pizza,sat,breakfast,yes,home
4266,user_27,hyderabadi dum biryani,tue,lunch,yes,office
4267,user_86,rasam vada,thur,dinner,yes,home
4268,user_62,gosht dum biryani,tue,dinner,yes,home
4269,user_86,ragi mudde,fri,breakfast,yes,home
4270,user_47,mutton dum biryani,fri,breakfast,no,home
4271,user_5,tacos,mon,lunch,yes,office
4272,user_32,chinese chop suey,sat,breakfast,yes,office
4273,user_26,panipuri,thur,breakfast,yes,home
4274,user_4,crispy okra,wed,dinner,yes,office
4275,user_58,paneer steak,tue,dinner,yes,office
4276,user_31,chicken tandoori grill burger,mon,lunch,no,home
4277,user_82,caramel milkshake,fri,lunch,yes,office
4278,user_74,benne khali dosa,wed,breakfast,yes,home
4279,user_41,chocolate muffin,wed,breakfast,yes,office
4280,user_75,chicken beda,wed,breakfast,no,office
4281,user_18,kalmi kebab,thur,dinner,yes,home
4282,user_17,deluxe thali,fri,breakfast,yes,office
4283,user_20,mudpie,sun,dinner,yes,office
4284,user_0,cheese pasta,tue,breakfast,yes,office
4285,user_3,paya,mon,lunch,yes,office
4286,user_8,plain dosa,mon,lunch,yes,office
4287,user_75,chocolate cake,mon,lunch,yes,home
4288,user_82,lamb doner,tue,breakfast,no,home
4289,user_82,prawn crackers,tue,breakfast,yes,home
4290,user_34,fried fish,sun,breakfast,no,home
4291,user_27,thai wings,sun,lunch,yes,home
4292,user_64,barbecue chicken wings,wed,dinner,no,office
4293,user_54,whole wheat pita,tue,lunch,yes,home
4294,user_45,chocolava cake,sun,lunch,yes,home
4295,user_10,momos burger,fri,breakfast,yes,office
4296,user_89,cajun fries,fri,breakfast,yes,office
4297,user_68,beer,sat,lunch,yes,office
4298,user_98,mutton rezala,mon,lunch,no,office
4299,user_23,schezwan momos,tue,breakfast,yes,office
4300,user_50,doi murgi,wed,dinner,yes,home
4301,user_82,hunan tofu,thur,dinner,yes,office
4302,user_66,fruit shake,wed,breakfast,yes,home
4303,user_95,exotic veg pizza,mon,dinner,yes,office
4304,user_14,chicken cheese sandwich,mon,breakfast,no,office
4305,user_10,peas pulao,tue,dinner,yes,office
4306,user_10,burger meal,sun,dinner,yes,office
4307,user_16,chicken tikka kebab,thur,breakfast,no,office
4308,user_66,tandoori salmon,sun,breakfast,yes,home
4309,user_1,photo cake,sun,lunch,yes,home
4310,user_68,salmon steak,sun,dinner,yes,home
4311,user_84,tandoori paneer,sun,lunch,yes,office
4312,user_41,chicken kebab biryani,wed,lunch,no,office
4313,user_81,rawas fry,mon,lunch,yes,office
4314,user_51,burrito bowl,mon,breakfast,yes,home
4315,user_15,pizza parantha,mon,dinner,yes,office
4316,user_53,scallops,wed,lunch,yes,home
4317,user_21,sweet corn soup,sat,breakfast,yes,home
4318,user_4,plum cake,tue,dinner,yes,office
4319,user_56,ginger tea,sun,lunch,yes,home
4320,user_88,chaai,sat,breakfast,yes,office
4321,user_15,mutton pepper,mon,lunch,no,office
4322,user_37,wonton soup,thur,dinner,yes,office
4323,user_23,lemon soda,sun,breakfast,yes,office
4324,user_8,potato wedges,fri,breakfast,yes,home
4325,user_61,anjal tava fry,tue,lunch,yes,office
4326,user_17,dragon prawn,sat,breakfast,yes,home
4327,user_90,tom yum prawn,sun,lunch,yes,home
4328,user_47,bati churma,sat,breakfast,yes,home
4329,user_42,almond pie,thur,lunch,yes,home
4330,user_17,almond flakes,sat,breakfast,yes,office
4331,user_65,brewed beer,fri,breakfast,yes,office
4332,user_87,cinnamon roll,tue,lunch,yes,home
4333,user_45,masala peanuts,wed,lunch,yes,office
4334,user_47,shrimp soup,tue,dinner,yes,office
4335,user_84,keema naan,thur,breakfast,yes,home
4336,user_90,sausage roll,fri,lunch,yes,home
4337,user_16,thai fries,fri,breakfast,yes,office
4338,user_49,hazelnut cappuccino,mon,breakfast,yes,home
4339,user_81,fried fish,thur,lunch,no,office
4340,user_3,boti kebab,sun,dinner,yes,home
4341,user_51,opera cake,sat,dinner,yes,home
4342,user_75,moo burger,sun,breakfast,yes,office
4343,user_54,coke float,sun,breakfast,yes,home
4344,user_65,tex mex burger,sat,lunch,yes,office
4345,user_93,chilli momo,fri,lunch,yes,office
4346,user_24,sweet potato latte,tue,dinner,yes,office
4347,user_44,pesarattu,fri,breakfast,yes,office
4348,user_37,pepperoni,thur,dinner,yes,home
4349,user_16,tender coconut chicken,sun,lunch,no,office
4350,user_58,spinach salsa,sat,dinner,yes,office
4351,user_50,crabmeat soup,sun,dinner,yes,home
4352,user_90,tiramisu martini,mon,dinner,yes,home
4353,user_16,sweet potato fries,fri,lunch,yes,office
4354,user_3,almond crunch,thur,breakfast,yes,home
4355,user_76,baklava ice cream,tue,lunch,yes,office
4356,user_75,tawa mutton,mon,dinner,no,office
4357,user_47,asparagus risotto,mon,breakfast,yes,office
4358,user_41,cheese roll,tue,dinner,yes,home
4359,user_57,drunken chicken wings,wed,dinner,no,home
4360,user_78,dal pakwan,sat,lunch,yes,office
4361,user_63,tandoori paneer,wed,breakfast,yes,home
4362,user_22,khubani ka meetha,sat,dinner,yes,office
4363,user_79,sushi bar,thur,dinner,yes,home
4364,user_2,ginger chicken,tue,lunch,no,home
4365,user_9,chicken keema,sun,breakfast,no,home
4366,user_71,tai pai chicken,sat,dinner,no,home
4367,user_89,kullad chai,tue,lunch,yes,office
4368,user_16,egg burger,sat,lunch,yes,home
4369,user_99,spicy shawarma,wed,breakfast,yes,office
4370,user_16,blueberry shake,sat,lunch,yes,home
4371,user_8,berry delight,sat,lunch,yes,office
4372,user_28,peri peri drizzle,mon,dinner,yes,home
4373,user_42,pandhra rassa,thur,lunch,yes,office
4374,user_92,gobi tikka,mon,dinner,yes,office
4375,user_85,veg whopper,mon,lunch,yes,home
4376,user_24,kizhi biryani,sat,dinner,yes,home
4377,user_82,cheese kurkuri,fri,dinner,yes,home
4378,user_12,lobster dumplings,sun,breakfast,yes,home
4379,user_85,idli platter,sat,lunch,yes,home
4380,user_16,gosht biryani,sun,lunch,yes,office
4381,user_66,caramel ice cream,wed,breakfast,yes,office
4382,user_78,veg hakka noodles,thur,dinner,yes,office
4383,user_7,friendly staff,tue,breakfast,yes,home
4384,user_58,veggie roll,sat,lunch,yes,home
4385,user_80,coleslaw sandwich,sat,dinner,yes,office
4386,user_99,goli bajji,thur,lunch,yes,home
4387,user_18,curry crab,sun,lunch,yes,office
4388,user_55,kadhai mushroom,sat,breakfast,yes,home
4389,user_27,chicken rara,sat,dinner,no,home
4390,user_85,chocolate popcorn,mon,dinner,yes,office
4391,user_69,chicken burger,tue,breakfast,no,office
4392,user_85,gongura biryani,sat,breakfast,yes,home
4393,user_50,pesarattu,wed,breakfast,yes,home
4394,user_88,crab ghee roast,mon,breakfast,yes,office
4395,user_20,seafood pasta,wed,dinner,yes,home
4396,user_46,obbattu,tue,dinner,yes,office
4397,user_26,watermelon martini,sun,breakfast,yes,home
4398,user_60,som tam,fri,breakfast,yes,home
4399,user_35,chicken rice,fri,lunch,no,office
4400,user_64,thai fish,thur,lunch,no,office
4401,user_96,caramello pudding,sat,lunch,yes,home
4402,user_86,fish steak,tue,lunch,no,office
4403,user_11,lobster,wed,breakfast,yes,office
4404,user_53,chicken maharaja mac,fri,dinner,no,home
4405,user_26,chocolate doughnut,wed,breakfast,yes,office
4406,user_7,aloo tikki chole,fri,breakfast,yes,office
4407,user_43,mediterranean platter,thur,lunch,yes,home
4408,user_10,bread pakora,mon,dinner,yes,office
4409,user_82,soan papdi,mon,dinner,yes,office
4410,user_70,liti chokha,fri,breakfast,yes,office
4411,user_63,pink lemonade,mon,lunch,yes,home
4412,user_70,chocolate fudge sundae,fri,lunch,yes,office
4413,user_86,mushroom risotto,fri,breakfast,yes,home
4414,user_95,fry piece biryani,wed,breakfast,yes,home
4415,user_81,chilli bhajji,tue,dinner,yes,home
4416,user_75,fish grill,tue,lunch,no,office
4417,user_23,greek sandwich,thur,breakfast,yes,home
4418,user_83,woodfire pizza,thur,dinner,yes,office
4419,user_72,bamboo chicken,thur,lunch,no,office
4420,user_73,chocolate fondue,sat,lunch,yes,home
4421,user_72,oreo pancake,wed,lunch,yes,home
4422,user_63,doi katla,thur,dinner,yes,office
4423,user_46,sweet potato fries,tue,dinner,yes,office
4424,user_53,garlic rice,wed,breakfast,yes,home
4425,user_6,mughlai paratha,sun,breakfast,yes,home
4426,user_21,roti,thur,breakfast,yes,home
4427,user_4,chinese bhel,fri,dinner,yes,home
4428,user_76,malabari biryani,tue,dinner,yes,home
4429,user_97,crab roll,sat,dinner,yes,office
4430,user_96,ragda pattis,tue,lunch,yes,office
4431,user_8,aloo kulcha,mon,breakfast,yes,home
4432,user_3,masala buttermilk,fri,lunch,yes,home
4433,user_25,mutton sukha,fri,lunch,no,home
4434,user_6,cheese momos,mon,dinner,yes,office
4435,user_53,masala shikanji,wed,breakfast,yes,home
4436,user_35,burgers,sat,breakfast,yes,home
4437,user_2,kaaram biryani,mon,breakfast,yes,home
4438,user_75,chicken slider,sun,dinner,no,office
4439,user_88,bhel puri,tue,dinner,yes,office
4440,user_72,russian cutlet,sat,dinner,yes,office
4441,user_0,veg sandwich,mon,breakfast,yes,office
4442,user_93,kori roti,thur,dinner,yes,home
4443,user_97,samosa bun,fri,lunch,yes,office
4444,user_50,chilli potatoes,fri,lunch,yes,home
4445,user_64,chicken slider,fri,breakfast,no,home
4446,user_42,marshmallow,mon,lunch,yes,office
4447,user_37,wasabi ice cream,sat,breakfast,yes,home
4448,user_91,cheesy bites,mon,lunch,yes,office
4449,user_86,mc veggie,wed,dinner,yes,home
4450,user_92,chicken jumbo burger,thur,lunch,no,home
4451,user_87,mutton brain,tue,dinner,no,home
4452,user_73,paneer makhanwala,sun,breakfast,yes,office
4453,user_91,prawn rolls,mon,dinner,yes,office
4454,user_6,lahori chicken,wed,breakfast,no,office
4455,user_87,paneer mirch masala,thur,dinner,yes,home
4456,user_28,mocktails,thur,dinner,yes,office
4457,user_15,reshmi kebab,wed,breakfast,yes,office
4458,user_66,blackberry cheesecake,thur,lunch,yes,home
4459,user_52,red snapper,sun,dinner,yes,home
4460,user_42,chicken rice,sat,dinner,no,home
4461,user_67,brownie fudge sundae,tue,dinner,yes,office
4462,user_50,cream mango,fri,dinner,yes,office
4463,user_77,saffron pilaf,fri,lunch,yes,office
4464,user_49,chicken 65,fri,lunch,no,home
4465,user_75,patata bravas,fri,lunch,yes,office
4466,user_69,chocolate chocochip,wed,lunch,yes,office
4467,user_49,soya chaap tikka,sat,lunch,yes,home
4468,user_15,pork dumplings,mon,lunch,no,office
4469,user_13,coconut ice cream,tue,breakfast,yes,office
4470,user_10,chocolate ganache,wed,dinner,yes,home
4471,user_74,grilled eggplant,mon,dinner,yes,home
4472,user_42,pork rice,thur,breakfast,no,office
4473,user_0,granola parfait,sat,lunch,yes,office
4474,user_46,nati biryani,thur,dinner,yes,office
4475,user_11,mutton nalli,thur,dinner,no,home
4476,user_74,pasta sizzler,thur,breakfast,yes,home
4477,user_80,masala pepsi,thur,dinner,yes,office
4478,user_45,malgoum shawarma,sun,dinner,yes,home
4479,user_15,raspberry mojito,wed,breakfast,yes,home
4480,user_99,nutella pizza,wed,breakfast,yes,office
4481,user_80,pepperoni pizza,tue,breakfast,yes,home
4482,user_17,java chip frappuccino,wed,dinner,yes,office
4483,user_18,mocha fudge,fri,breakfast,yes,home
4484,user_74,brinjal fry,tue,breakfast,yes,office
4485,user_34,paneer ke sholay,thur,dinner,yes,home
4486,user_63,beda roti,wed,dinner,yes,home
4487,user_16,chicken lazeez,wed,lunch,no,office
4488,user_92,khali dosa,sun,breakfast,yes,office
4489,user_65,cinnamon roll,fri,dinner,yes,office
4490,user_37,vegetable dimsums,wed,breakfast,yes,office
4491,user_94,pan fried noodles,tue,breakfast,yes,home
4492,user_55,punjabi chole,fri,breakfast,yes,office
4493,user_24,pork meat,wed,lunch,no,home
4494,user_94,chocolate fudge,wed,breakfast,yes,office
4495,user_83,beef stroganoff,thur,dinner,yes,home
4496,user_11,mutton chops,wed,breakfast,no,home
4497,user_86,kabab platter,fri,lunch,yes,home
4498,user_83,dal bati,wed,dinner,yes,home
4499,user_15,punjabi veg thali,mon,breakfast,yes,office
4500,user_89,ginger lemon tea,tue,lunch,yes,office
4501,user_5,apple tart,tue,breakfast,yes,home
4502,user_59,beef chilli,tue,dinner,yes,home
4503,user_46,grape juice,wed,lunch,yes,office
4504,user_91,samosa,wed,dinner,yes,office
4505,user_17,executive chicken biryani,sun,dinner,no,home
4506,user_44,chicken fry,mon,breakfast,no,office
4507,user_79,yakisoba,fri,breakfast,yes,office
4508,user_84,brownie delight,fri,breakfast,yes,office
4509,user_12,mustard fish curry,wed,breakfast,no,office
4510,user_43,masala peanuts,sun,lunch,yes,home
4511,user_21,boondi raita,thur,breakfast,yes,home
4512,user_58,cinnamon tea,mon,lunch,yes,home
4513,user_84,chocolate pizza,mon,dinner,yes,office
4514,user_90,singapore noodles,sun,breakfast,yes,home
4515,user_76,paneer makhani,mon,lunch,yes,home
4516,user_38,fruit tea,mon,dinner,yes,home
4517,user_38,andhra chicken curry,mon,dinner,no,home
4518,user_30,hot pot,fri,dinner,yes,office
4519,user_32,coconut biscuits,tue,dinner,yes,home
4520,user_23,veg platter,sat,dinner,yes,home
4521,user_6,chocolava cake,tue,breakfast,yes,office
4522,user_36,mcmuffin,thur,breakfast,yes,home
4523,user_90,memon mutton biryani,fri,dinner,no,home
4524,user_84,wine sauteed mushrooms,thur,breakfast,yes,office
4525,user_62,laham mandi,sun,lunch,yes,home
4526,user_7,vellarikka pattanam,sun,breakfast,yes,home
4527,user_49,som tam,thur,dinner,yes,home
4528,user_10,dorai chicken,wed,dinner,no,office
4529,user_31,almond ice cream,mon,breakfast,yes,home
4530,user_40,dumpukht biryani,thur,breakfast,yes,office
4531,user_54,fries basket,tue,breakfast,yes,office
4532,user_27,cheese vada pav,fri,lunch,yes,office
4533,user_47,veg manchow soup,fri,breakfast,yes,home
4534,user_99,fruit shake,thur,dinner,yes,home
4535,user_98,caramel custard,sat,dinner,yes,home
4536,user_41,chocolate sundae,tue,lunch,yes,office
4537,user_84,mushroom ragout,fri,lunch,yes,home
4538,user_64,mcaloo tikki,wed,lunch,yes,home
4539,user_30,cheese sandwich,fri,lunch,yes,office
4540,user_16,cod,fri,lunch,yes,home
4541,user_16,club kachori,fri,lunch,yes,home
4542,user_7,peri peri drizzle,wed,dinner,yes,home
4543,user_66,malabar fish curry,sun,breakfast,no,home
4544,user_45,mushroom ghee roast,tue,lunch,yes,office
4545,user_31,non veg thali,wed,lunch,no,home
4546,user_15,french omelette,tue,breakfast,yes,office
4547,user_48,waffle cone,wed,breakfast,yes,home
4548,user_17,onion uttapam,wed,dinner,yes,home
4549,user_49,mango mascarpone gateau,sun,breakfast,yes,home
4550,user_29,malai korma,sat,lunch,yes,office
4551,user_67,masala soda,sun,breakfast,yes,office
4552,user_98,kali dosa,tue,dinner,yes,office
4553,user_7,draft beer,fri,lunch,yes,office
4554,user_31,uttapam,sat,lunch,yes,office
4555,user_15,chocolate volcano,thur,lunch,yes,home
4556,user_56,au gratin,wed,dinner,yes,home
4557,user_76,coleslaw sandwich,sun,lunch,yes,office
4558,user_24,momo platter,sat,dinner,yes,office
4559,user_5,chicken dak bunglow,mon,dinner,no,home
4560,user_76,apollo fish,fri,lunch,no,office
4561,user_39,kothu paratha,mon,dinner,yes,office
4562,user_89,tikki,thur,dinner,yes,home
4563,user_27,fruit beer,sat,lunch,yes,home
4564,user_34,daab chingri,sat,breakfast,yes,home
4565,user_69,chicken patty,tue,breakfast,no,office
4566,user_64,chicken stew,thur,breakfast,no,office
4567,user_34,crispy fried chicken,mon,dinner,no,office
4568,user_27,baklava ice cream,fri,dinner,yes,office
4569,user_26,rose faluda,sat,dinner,yes,office
4570,user_1,mix veg,sat,lunch,yes,home
4571,user_4,squid masala,sun,dinner,yes,office
4572,user_61,herbed potato wedges,tue,breakfast,yes,office
4573,user_44,mushroom ragout,wed,dinner,yes,office
4574,user_11,french toast,sat,lunch,yes,office
4575,user_5,choco strawberry,thur,lunch,yes,home
4576,user_63,pizza crispy crunch,mon,lunch,yes,home
4577,user_27,tandoori prawns,fri,lunch,yes,home
4578,user_48,spicy falafel,sun,breakfast,yes,office
4579,user_48,fattoush salad,mon,breakfast,yes,home
4580,user_99,scallops,thur,lunch,yes,office
4581,user_39,chips,wed,dinner,yes,home
4582,user_59,paneer hyderabadi,tue,breakfast,yes,office
4583,user_58,au gratin,mon,lunch,yes,office
4584,user_76,chicken gyoza,fri,breakfast,no,office
4585,user_27,cottage cheese steak,mon,dinner,yes,office
4586,user_7,laksa soup,thur,lunch,yes,office
4587,user_26,chilli mushroom,fri,breakfast,yes,office
